last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Shuster,Bill,,,,Bill Shuster,1/10/1961,M,rep,PA,9,,Republican,https://shuster.house.gov,2079 Rayburn House Office Building; Washington DC 20515-3809,202-225-2431,,http://shuster.house.gov/common/rss//index.cfm?rss=49,,,,,S001154,1681,N00013770,,H2PA09035,89108,409888,55693,,,20134,Bill Shuster
Smith,Lamar,S.,,,Lamar Smith,11/19/1947,M,rep,TX,21,,Republican,https://lamarsmith.house.gov,2409 Rayburn House Office Building; Washington DC 20515-4321,202-225-4236,,http://lamarsmith.house.gov/news/rss.aspx,,,,,S000583,1075,N00001811,,H6TX21012,8884,400381,27097,Lamar Smith,,15445,Lamar Smith
Tsongas,Niki,S.,,,Niki Tsongas,4/26/1946,F,rep,MA,3,,Democrat,https://tsongas.house.gov,1714 Longworth House Office Building; Washington DC 20515-2103,202-225-3411,,http://tsongas.house.gov/rss/press-releases.xml,,,,,T000465,1884,N00029026,,H8MA05143,21764,412254,89417,Niki Tsongas,,20754,Niki Tsongas
Walz,Timothy,James,,,Timothy J. Walz,4/6/1964,M,rep,MN,1,,Democrat,https://walz.house.gov,2313 Rayburn House Office Building; Washington DC 20515-2301,202-225-2472,,http://walz.house.gov/index.php?format=feed&amp;type=rss,,,,,W000799,1856,N00027467,,H6MN01174,1018510,412214,65443,Tim Walz,,20726,Tim Walz
Yoder,Kevin,,,,Kevin Yoder,1/8/1976,M,rep,KS,3,,Republican,https://yoder.house.gov,2433 Rayburn House Office Building; Washington DC 20515-1603,202-225-2865,,http://yoder.house.gov/common/rss/index.cfm?rss=49,,,,,Y000063,2021,N00031502,,H0KS03137,61843,412430,34433,Kevin Yoder,,21135,Kevin Yoder
Heller,Dean,,,,Dean Heller,5/10/1960,M,sen,NV,,1,Republican,https://www.heller.senate.gov/public,324 Hart Senate Office Building Washington DC 20510,202-224-6244,http://www.heller.senate.gov/public/index.cfm/contact-form,http://www.heller.senate.gov/public/index.cfm/rss/feed,,,,,H001041,1863,N00027522,S352,"H6NV02164,S2NV00183",1012368,412218,2291,Dean Heller,,20730,Dean Heller
Valadao,David,G.,,,David G. Valadao,4/14/1977,M,rep,CA,21,,Republican,https://valadao.house.gov,1728 Longworth House Office Building; Washington DC 20515-0521,202-225-4695,,http://valadao.house.gov/rss.xml,,,,,V000129,2105,N00033367,,H2CA20094,623702,412515,120200,David G. Valadao,,21307,David Valadao
Esty,Elizabeth,H.,,,Elizabeth H. Esty,8/25/1959,F,rep,CT,5,,Democrat,https://esty.house.gov,221 Cannon House Office Building; Washington DC 20515-0705,202-225-4476,,http://esty.house.gov/rss.xml,,,,,E000293,2114,N00033217,,H2CT05131,1020906,412524,72826,Elzabeth Esty,,21316,Elizabeth Esty
Messer,Luke,,,,Luke Messer,2/27/1969,M,rep,IN,6,,Republican,https://messer.house.gov,1230 Longworth House Office Building; Washington DC 20515-1406,202-225-3021,,http://messer.house.gov/rss.xml,,,,,M001189,2130,N00012546,,"H0IN02125,H0IN05094",11245,412540,33997,Luke Messer,,21332,Luke Messer
Delaney,John,K.,,,John K. Delaney,4/16/1963,M,rep,MD,6,,Democrat,https://delaney.house.gov,1632 Longworth House Office Building; Washington DC 20515-2006,202-225-2721,,http://delaney.house.gov/rss.xml,,,,,D000620,2133,N00033897,,H2MD06195,68432,412544,135143,John Delaney,,21334,John Delaney (Maryland politician)
Nolan,Richard,M.,,,Richard M. Nolan,12/17/1943,M,rep,MN,8,,Democrat,https://nolan.house.gov,2366 Rayburn House Office Building; Washington DC 20515-2308,202-225-6211,,http://nolan.house.gov/rss.xml,,,,,N000127,867,N00021207,,H2MN08111,1001760,408211,138505,Rick Nolan,,14263,Rick Nolan
Pittenger,Robert,,,,Robert Pittenger,8/15/1948,M,rep,NC,9,,Republican,https://pittenger.house.gov,224 Cannon House Office Building; Washington DC 20515-3309,202-225-1976,,http://pittenger.house.gov/rss.xml,,,,,P000606,2141,N00034416,,H2NC09134,9265861,412551,41272,Robert Pittenger,,21347,Robert Pittenger
Heitkamp,Heidi,,,,Heidi Heitkamp,10/30/1955,F,sen,ND,,1,Democrat,https://www.heitkamp.senate.gov/public,516 Hart Senate Office Building Washington DC 20510,202-224-2043,http://www.heitkamp.senate.gov/public/index.cfm/contact,http://www.heitkamp.senate.gov/public/index.cfm/rss/feed,,,,,H001069,2174,N00033782,S360,S2ND00099,95414,412554,41716,Heidi Heitkamp,,41303,Heidi Heitkamp
Rothfus,Keith,J.,,,Keith J. Rothfus,4/25/1962,M,rep,PA,12,,Republican,https://rothfus.house.gov,1205 Longworth House Office Building; Washington DC 20515-3812,202-225-2065,,http://rothfus.house.gov/rss.xml,,,,,R000598,2158,N00031253,,H0PA04220,61949,412570,119466,Keith Rothfus,,21357,Keith Rothfus
O’Rourke,Beto,,,,Beto O’Rourke,9/26/1972,M,rep,TX,16,,Democrat,https://orourke.house.gov,1330 Longworth House Office Building; Washington DC 20515-4316,202-225-4831,,http://orourke.house.gov/rss.xml,,,,,O000170,2162,N00033540,,H2TX16185,79697,412575,78533,Beto O'Rourke,,21361,Beto O'Rourke
Sanford,Marshall,,,Mark,Mark Sanford,5/28/1960,M,rep,SC,1,,Republican,https://sanford.house.gov,2211 Rayburn House Office Building; Washington DC 20515-4001,202-225-3176,,http://sanford.house.gov/rss.xml,,,,,S000051,1012,N00002424,,H4SC01073,6513,400607,21991,Mark Sanford,,29565,Mark Sanford
Brat,David,Alan,,Dave,Dave Brat,7/27/1964,M,rep,VA,7,,Republican,https://brat.house.gov,1628 Longworth House Office Building; Washington DC 20515-4607,202-225-2815,,,,,,,B001290,2203,N00036013,,H4VA07143,75248,412605,152270,David Brat,,21553,Dave Brat
Knight,Steve,,,,Stephen Knight,12/17/1966,M,rep,CA,25,,Republican,https://knight.house.gov,1023 Longworth House Office Building; Washington DC 20515-0525,202-225-1956,,,,,,,K000387,2228,N00035820,,H4CA25123,76118,412614,71098,Stephen Knight,,21505,Steve Knight (politician)
Walters,Mimi,,,,Mimi Walters,5/14/1962,F,rep,CA,45,,Republican,https://walters.house.gov,215 Cannon House Office Building; Washington DC 20515-0545,202-225-5611,,,,,,,W000820,2232,N00035391,,H4CA45097,76141,412618,29346,,,21509,Mimi Walters
Curbelo,Carlos,,,,Carlos Curbelo,3/1/1980,M,rep,FL,26,,Republican,https://curbelo.house.gov,1404 Longworth House Office Building; Washington DC 20515-0926,202-225-2778,,,,,,,C001107,2235,N00035403,,H4FL26038,70472,412621,137676,,,21512,Carlos Curbelo
Blum,Rod,,,,Rod Blum,4/26/1955,M,rep,IA,1,,Republican,https://blum.house.gov,1108 Longworth House Office Building; Washington DC 20515-1501,202-225-2911,,,,,,,B001294,2241,N00033744,,H2IA01055,623771,412627,135714,Rod Blum,,21520,Rod Blum
Young,David,,,,David Young,5/11/1968,M,rep,IA,3,,Republican,https://davidyoung.house.gov,240 Cannon House Office Building; Washington DC 20515-1503,202-225-5476,,,,,,,Y000066,2242,N00035509,,"S4IA00103,H4IA03115",76211,412628,155218,,,21521,David Young (Iowa politician)
Poliquin,Bruce,,,,Bruce Poliquin,11/1/1953,M,rep,ME,2,,Republican,https://poliquin.house.gov,1208 Longworth House Office Building; Washington DC 20515-1902,202-225-6306,,,,,,,P000611,2247,N00034584,,"S2ME00158,H4ME02234",76253,412633,120909,,,21524,Bruce Poliquin
Bishop,Mike,,,,Mike Bishop,3/18/1967,M,rep,MI,8,,Republican,https://mikebishop.house.gov,428 Cannon House Office Building; Washington DC 20515-2208,202-225-4872,,,,,,,B001293,2249,N00036449,,H4MI08135,78290,412635,20157,,,21527,Mike Bishop (politician)
Trott,Dave,,,,David A. Trott,10/16/1960,M,rep,MI,11,,Republican,https://trott.house.gov,1722 Longworth House Office Building; Washington DC 20515-2211,202-225-8171,,,,,,,T000475,2250,N00035607,,H4MI11097,76679,412636,152477,,,21528,Dave Trott (politician)
MacArthur,Tom,,,,Thomas MacArthur,10/16/1960,M,rep,NJ,3,,Republican,https://macarthur.house.gov,506 Cannon House Office Building; Washington DC 20515-3003,202-225-4765,,,,,,,M001193,2258,N00036155,,H4NJ03130,76315,412643,152113,,,21537,Tom MacArthur
Russell,Steve,,,,Steve Russell,5/25/1963,M,rep,OK,5,,Republican,https://russell.house.gov,128 Cannon House Office Building; Washington DC 20515-3605,202-225-2132,,,,,,,R000604,2265,N00036175,,H4OK05132,77286,412650,106528,,,21546,Steve Russell (politician)
Costello,Ryan,,,,Ryan A. Costello,9/7/1976,M,rep,PA,6,,Republican,https://costello.house.gov,326 Cannon House Office Building; Washington DC 20515-3806,202-225-4315,,,,,,,C001106,2266,N00031064,,H0PA06076,95125,412651,133557,,,21547,Ryan Costello
Love,Mia,,,,Mia B. Love,12/6/1975,F,rep,UT,4,,Republican,https://love.house.gov,217 Cannon House Office Building; Washington DC 20515-4404,202-225-3011,,,,,,,L000584,2271,N00033842,,H2UT04023,67205,412656,135957,,,21552,Mia Love
Comstock,Barbara,,,,Barbara Comstock,6/30/1959,F,rep,VA,10,,Republican,https://comstock.house.gov,229 Cannon House Office Building; Washington DC 20515-4610,202-225-5136,,,,,,,C001105,2273,N00036023,,H4VA10089,57186,412658,112252,Barbara Comstock,,21555,Barbara Comstock
Donovan,Daniel,M.,Jr.,,"Daniel M. Donovan, Jr.",11/6/1956,M,rep,NY,11,,Republican,https://donovan.house.gov,1541 Longworth House Office Building; Washington DC 20515-3211,202-225-3371,,,,,,,D000625,2293,N00036928,,H6NY11174,74763,412672,127760,Daniel Donovan (New York),,21560,Dan Donovan (politician)
Hanabusa,Colleen,W.,,,Colleen Hanabusa,5/4/1951,F,rep,HI,1,,Democrat,https://hanabusa.house.gov,422 Cannon House Office Building; Washington DC 20515-1101,202-225-2726,,https://hanabusa.house.gov/rss.xml,,,,,H001050,2010,N00025881,,"H2HI02110,S4HI00144",61258,412418,17745,Colleen Hanabusa,,21124,Colleen Hanabusa
Shea-Porter,Carol,,,,Carol Shea-Porter,12/2/1952,F,rep,NH,1,,Democrat,https://shea-porter.house.gov,1530 Longworth House Office Building; Washington DC 20515-2901,202-225-5456,,http://shea-porter.house.gov/rss.xml,,,,,S001170,1861,N00028091,,H6NH01230,1021773,412219,65891,Carol Shea-Porter,,20731,Carol Shea-Porter
Lewis,Jason,,,,Jason Lewis,9/23/1955,M,rep,MN,2,,Republican,https://jasonlewis.house.gov,418 Cannon House Office Building; Washington DC 20515-2302,202-225-2271,,,,,,,L000587,,N00038400,,H6MN02149,155,412711,171558,,,21733,Jason Lewis (Minnesota politician)
Kihuen,Ruben,,,,Ruben J. Kihuen,4/25/1980,M,rep,NV,4,,Democrat,https://kihuen.house.gov,313 Cannon House Office Building; Washington DC 20515-2804,202-225-9894,,,,,,,K000390,,N00033530,,H2NV00050,79707,412716,66851,,,21729,Ruben Kihuen
Faso,John,,,,John J. Faso,8/25/1952,M,rep,NY,19,,Republican,https://faso.house.gov,1616 Longworth House Office Building; Washington DC 20515-3219,202-225-5614,,,,,,,F000464,,N00037288,,H6NY19169,1021406,412719,4311,,,21716,John Faso
Tenney,Claudia,,,,Claudia Tenney,2/4/1961,F,rep,NY,22,,Republican,https://tenney.house.gov,512 Cannon House Office Building; Washington DC 20515-3222,202-225-3665,,,,,,,T000478,,N00036351,,H4NY22051,103481,412720,127668,,,21749,Claudia Tenney
Taylor,Scott,,,,Scott Taylor,6/27/1979,M,rep,VA,2,,Republican,https://taylor.house.gov,412 Cannon House Office Building; Washington DC 20515-4602,202-225-4215,,,,,,,T000477,,N00031263,,H0VA02118,96047,412727,144514,,,21748,Scott Taylor (politician)
Garrett,Thomas,,,,"Thomas A. Garrett, Jr.",3/27/1972,M,rep,VA,5,,Republican,https://tomgarrett.house.gov,415 Cannon House Office Building; Washington DC 20515-4605,202-225-4711,,,,,,,G000580,,N00038847,,H6VA05142,103625,412729,134493,,,21721,Thomas Garrett (Virginia politician)
Handel,Karen,,,,Karen C. Handel,4/18/1962,F,rep,GA,6,,Republican,https://handel.house.gov,1211 Longworth House Office Building; Washington DC 20515-1006,202-225-4501,,,,,,,H001078,,N00035477,,H8GA06286,1026745,412737,69553,Karen Handel,,,Karen Handel
Jones,Brenda,B.,,,Brenda Jones,10/24/1959,F,rep,MI,13,,Democrat,,2426 Rayburn House Office Building; Washington DC 20515-2213,202-225-5126,,,,,,,J000303,,N00042648,,H8MI13243,,412752,,Brenda Jones (Michigan),,,Brenda Jones (politician)
Marino,Tom,,,,Tom Marino,8/15/1952,M,rep,PA,12,,Republican,https://marino.house.gov,1717 Longworth House Office Building; Washington DC 20515-3812,202-225-3731,,http://marino.house.gov/rss.xml,,,,,M001179,2053,N00031777,,H0PA10078,95129,412468,119478,Tom Marino,,21170,Tom Marino
Jones,Walter,B.,Jr.,,Walter B. Jones,2/10/1943,M,rep,NC,3,,Republican,https://jones.house.gov,2333 Rayburn House Office Building; Washington DC 20515-3303,202-225-3415,,http://jones.house.gov/rss.xml,,,,,J000255,612,N00002299,,H2NC01081,36693,400209,21785,Walter B. Jones,,29546,Walter B. Jones Jr.
