id,chamber,cid,calendar_year,report_type,liability_spouse_joint_dep,creditor,orgname,ulorg,realcode,source,type_of_liability,liability_loc,liability_date,liability_date_text,liability_term,liability_term2,liability_interest_rate,liability_amount,dupe
Z150244058,H,N00001971,15,Y, ,"Central Loan Administration & Reporting, Ewings, NJ","Central Loan Administration & Reporting, Ewings, N",,Y0000,,"1st Mortgage on 2221 St. Paul St., Baltimore, MD",,",", ,2015,,,F ,d
Z150243990,H,N00033832,15,Y, ,Palmetto Heritage Bank,Palmetto Heritage Bank,,Y0000,,Mortgage in Winyah Road Investors,,",", ,"June, 2012",,,H ,
Z150245637,H,N00031412,15,A, ,SCBT&T /SouthState Bank,SCBT&T /SouthState Bank,,Y0000,,Commercial Mortgage,,",", ,5-Jul,,,F ,
Z160185089,H,N00038847,16,O, ,Wells Fargo,Wells Fargo,,Y0000,,Mortgage on home,,",", ,2010,,,F ,
Z150245574,H,N00030622,15,A, ,Regions Bank,Regions Bank,,Y0000,,"Mortgage on Personal Residence Birmingham, AL",,",", ,5-Dec,,,F ,m
Z160185422,H,N00027035,16,Y, ,Credit Union Mortgage Association - DC Home,Credit Union Mortgage Association - DC Home,,Y0000,,DC Home Mortgage,,",", ,4-Oct,,,E ,
Z160184782,H,N00036351,16,O, ,"oMp park, Inc.","oMp park, Inc.",,Y0000,,personal note,,",", ,2014,,,C ,
Z160185288,H,N00000153,16,Y, ,Suntrust Bank,Suntrust Bank,,Y0000,,"Mortgage on Atwater Terrace, Springfield, MA",,",", ,8-Feb,,,B ,M
A140017849,H,N00031539,14,Y,J,JP Morgan Chase (refinance),JPMorgan Chase (refinance),,Y0000,,"Mortgage on 100 Athens Way, 336 Hill Avenue, and 365, 501, 515, and 521 Great Circle Road",,",", ,,,,I ,d
A140018408,H,N00031998,14,Y,J,Wells Fargo,Wells Fargo,,Y0000,,Mortgage (Home),,",", ,,,,F ,d
A140018425,H,N00032022,14,Y,S,"Dakota Bank, Aberdeen, SD",Dakota Bank,,Y0000,,Business Loan Noem Insurance,,",", ,,,,G ,d
A140018426,H,N00032022,14,Y,J,Bank of America,Bank of America,,Y0000,,Personal Residence,"Castlewood, SD",",", ,,,,F ,d
A140018431,H,N00033367,14,Y, ,"Rabobank, N.A., CA",Rabobank NA,,Y0000,,Equity line of credit for Valadao Dairy,"Hanford, CA",",", ,,,,H ,d
A140018432,H,N00033367,14,Y, ,"Rabobank, N.A., CA",Rabobank NA,,Y0000,,Equity line of credit for Valadao Dairy,"Hanford, CA",",", ,,,,F ,d
A140018433,H,N00033367,14,Y, ,"Rabobank, N.A., CA",Rabobank NA,,Y0000,,Operating herd line of credit for Valadao Dairy,"Hanford, CA",",", ,,,,I ,d
A140018434,H,N00033367,14,Y, ,Robert Stewart Trust,Robert Stewart Trust,,Y0000,,Real Estate financing for Valadao Dairy,"Hanford, CA",",", ,,,,E ,d
A140018435,H,N00033367,14,Y, ,Delbert Ray Ellis,Delbert Ray Ellis,,Y0000,,Real Estate financing for Valadao Dairy,"Hanford, CA",",", ,,,,H ,d
A140018439,H,N00033367,14,Y, ,"Western Milling, LLC",Western Milling LLC,,Y0000,,Operating feed line of credit for Triple V Dairy,"Hanford, CA",",", ,,,,G ,d
A140018440,H,N00033367,14,Y, ,"Rabobank, N.A., CA",Rabobank NA,,Y0000,,Operating herd line of credit for Triple V Dairy,"Hanford, CA",",", ,,,,H ,d
A140018441,H,N00033367,14,Y, ,"Rabobank, N.A., CA",Rabobank NA,,Y0000,,Operating line of credit for Triple V Dairy,"Hanford, CA",",", ,,,,H ,d
A140018442,H,N00033367,14,Y, ,"Western Equipment Finance, Inc.",Western Equipment Finance Inc,,Y0000,,Equipment financing for Triple V Dairy,"Hanford, CA",",", ,,,,E ,d
A140018443,H,N00033367,14,Y, ,"Kubota Credit Corporation, U.S.A.",Kubota Credit Corp,,Y0000,,Equipment financing for Triple V Dairy,"Hanford, CA",",", ,,,,D ,d
A140018482,H,N00033390,14,Y,J,Mississippi Valley Credit Union,Mississippi Valley Credit Union,,Y0000,,Home equity line of credit,,",", ,,,,C ,d
A140018483,H,N00033390,14,Y,J,Citi Mortgage,Citi Mortgage,,Y0000,,Mortgage on personal residence,"E Moline, IL",",", ,,,,D ,d
A140018484,H,N00033390,14,Y,J,Wells Fargo Home Mortgage,Wells Fargo Home Mortgage,,Y0000,,Mortgage on personal residence,"Washington, DC",",", ,,,,E ,d
A140018488,H,N00033508,14,Y, ,Ed Financial,Ed Financial,,Y0000,,Student Loans,,",", ,,,,D ,d
A140018502,H,N00033630,14,Y, ,Barclays Bank Delaware,Barclays Bank,,Y0000,,Credit Card,,",", ,,,,B ,d
A140018503,H,N00033630,14,Y, ,Chase Bank,Chase Bank,,Y0000,,Credit Card,,",", ,,,,B ,d
A140018528,H,N00033720,14,N, ,"Georgia Bank & Trust, Augusta, GA","Georgia Bank & Trust, Augusta, GA",,Y0000,,Mortgage on Commercial Rental/1015 Broad Street,"Augusta, GA",",", ,,,,E ,d
A140018529,H,N00033720,14,N, ,"GA Dept of Community Affairs, Augusta GA",Georgia Dept of Community Affairs,,Y0000,,Mortgage on Commercial Rental/1015 Broad Street,"Augusta, GA",",", ,,,,E ,d
A140018530,H,N00033720,14,N, ,"Wells Fargo Bank, Augusta, GA","Wells Fargo Bank, Augusta, GA",,Y0000,,Mortgage on Primary Residence/2237 Pickens Road,"Augusta, GA",",", ,,,,F ,d
A140018531,H,N00033720,14,N, ,"Georgia Bank & Trust, Augusta, GA","Georgia Bank & Trust, Augusta, GA",,Y0000,,Mortgage on Secondary Residence/406 S Capitol Street SE,"Washington, DC",",", ,,,,G ,d
A140018908,H,N00034044,14,Y,J,"Wells Fargo Bank, N.A.",Wells Fargo Bank,,Y0000,,Mortgage on Personal Residence,DC,",", ,,,,G ,d
A140018909,H,N00034044,14,Y,J,"Wells Fargo Bank, NA",Wells Fargo Bank,,Y0000,,Mortgage on Personal Residence,MA,",", ,,,,F ,d
A140018910,H,N00034044,14,Y,S,"Sallis Mae, Wilkes Barre, PA",SALLIE MAE,,Y0000,,Student Loan,,",", ,,,,C ,d
A140018911,H,N00034044,14,Y,S,"Aspire Resources, Des Moines, IA",Aspire Resources,,Y0000,,Student Loan,,",", ,,,,C ,d
A140018912,H,N00034044,14,Y,S,"Harvard University, Cambridge, MA",Harvard University,,Y0000,,Student Loan,,",", ,,,,B ,d
A140018924,H,N00035000,14,Y,J,Bureau of Internal Reven (V.I.),Bureau of Internal Reven (VI),,Y0000,,income tax liability,,",", ,,,,C ,d
A140018925,H,N00035000,14,Y, ,Dept of Education (AES),Dept of Education/American Education Services,,Y0000,,graduate student loan,,",", ,,,,D ,d
A140018932,H,N00035380,14,Y,J,Capital One Bank,Capital One Bank,,Y0000,,Credit card Balance,,",", ,,,,C ,d
A140018933,H,N00035380,14,Y,S,Southeast Toyota Finance,Southeast Toyota Finance,,Y0000,,Vehicle Loan,,",", ,,,,C ,d
A140019281,H,N00035509,14,N, ,Wells Fargo Home Mortgage,Wells Fargo Home Mortgage,,Y0000,,Mortgage,,",", ,,,,G ,d
A140019282,H,N00035509,14,N, ,Iowa State Bank,Iowa State Bank,,Y0000,,home equity credit line,,",", ,,,,E ,d
A140019291,H,N00035523,14,N, ,First Niagara Bank,First Niagara Bank,,Y0000,,Business loan to EMS DC Properties (Personally Liable),,",", ,,,,E ,d
A140019298,H,N00035527,14,N,J,"USBank - Hot Springs, AR","USBank - Hot Springs, AR",,Y0000,,Equity Line - Home,,",", ,,,,C ,d
A140019796,H,N00035691,14,N, ,"Regions Bank of Birmingham, AL","Regions Bank of Birmingham, AL",,Y0000,,Home Mortgage,,",", ,,,,E ,d
A140019825,H,N00035717,14,Y, ,Wells Fargo Bank,Wells Fargo Bank,,Y0000,,"Mortgage, Personal Residence",,",", ,,,,G ,d
A140019826,H,N00035717,14,Y, ,Suntrust Bank,SunTrust Banks,,Y0000,,"Mortgage, Personal Residence",,",", ,,,,D ,d
A140019827,H,N00035717,14,Y, ,Suntrust Bank,SunTrust Banks,,Y0000,,"Mortgage, Personal Residence",,",", ,,,,F ,d
A140019828,H,N00035717,14,Y, ,Suntrust Bank,SunTrust Banks,,Y0000,,"Mortgage, Personal Residence",,",", ,,,,C ,d
A140021682,H,N00035854,14,Y, ,Deutsche Bank,Deutsche Bank,,Y0000,,Margin Account,,",", ,,,,H ,d
A140021683,H,N00035854,14,Y, ,American Express,American Express,,Y0000,,Credit Card,,",", ,,,,E ,d
A140021684,H,N00035854,14,Y, ,Chase Bank,Chase Bank,,Y0000,,Credit Card,,",", ,,,,C ,d
A140021778,H,N00036158,14,N, ,PNC Bank,PNC Bank Corp,,Y0000,,Mortgage/186 Upland,"Ewing, NJ",",", ,,,,E ,d
A140021779,H,N00036158,14,N, ,Ford Motor Credit,Ford Motor Credit Co,,Y0000,,Auto Loan,,",", ,,,,C ,d
A140021780,H,N00036158,14,N, ,KIA Credit,KIA Credit,,Y0000,,Auto Loan,,",", ,,,,C ,d
A140021828,H,N00036275,14,N, ,Chemical Bank,Chemical Bank,,Y0000,,Mortgage,,",", ,,,,E ,d
A140021865,S,N00000270,14,Y,J,Members Mortgage Co.,Members Mortgage Co,,Y0000,,Mortgage,"Woburn, MA",",", ,3,30 yrs,5.37,4,d
A140021866,S,N00000270,14,Y,J,Chase Home Finance,Chase Home Finance,,Y0000,,Mortgage,"Columbus, OH",",", ,3,20 yrs,5.5,5,d
A140021876,S,N00002221,14,Y,J,Congressional Credit Union,Congressional Federal Credit Union Account,,Y0000,,mortgage,"Washington, DC",",", ,11,10 years,3.75,4,d
A140022228,S,N00005285,14,Y,J,Wells Fargo,Wells Fargo,,Y0000,,Mortgage,"Newark, NJ",",", ,3,30 years,3.87,4,d
A140022319,S,N00006424,14,Y,S,American Express,American Express,,Y0000,,Cindy McCain - Charge Card,"Los Angeles, CA",",", ,14,,0,4,d
A140022320,S,N00006424,14,Y,S,American Express,American Express,,Y0000,,Cindy McCain - Charge Card,"Los Angeles, CA",",", ,14,,0,2,d
A140022321,S,N00006424,14,Y,S,Chase Visa,Chase Visa,,Y0000,,Cindy McCain - Charge Card,"Wilmington, DE",",", ,14,,10.9,2,d
A140022322,S,N00006424,14,Y,S,Chase Visa,Chase Visa,,Y0000,,Cindy McCain - Charge Card,"Wilmington, DE",",", ,14,,8.24,2,d
A140022792,S,N00007364,14,Y,J,Bank of America,Bank of America,,Y0000,,Mortgage - Personal Residence (No Points),"San Francisco, CA",",", ,13,7/1 ARM,2.63,8,d
A140022800,S,N00012539,14,Y, ,N. Shore Comm Bank,North Shore Community Bank,,Y0000,,personal loan,"Wilmette, IL",",", ,12,,5.25,2,d
A140022801,S,N00012539,14,Y, ,N. Shore Comm Bank,North Shore Community Bank,,Y0000,,personal loan,"Wilmette, IL",",", ,11,,6.25,2,d
A140022802,S,N00012539,14,Y, ,Chase,Chase,,Y0000,,Mortgage,"New York, NY",",", ,10,30yrs,4.35,5,d
A140022803,S,N00012539,14,Y, ,N. Shore Comm Bank,North Shore Community Bank,,Y0000,,Mortgage,"Wilmette, IL",",", ,11,30yrs,5,5,d
A140022822,S,N00013873,14,Y, ,Arvest Bank,Arvest Bank & Trust,,Y0000,,Mortgage,"Rogers, AR",",", ,12,28yrs,4.25,5,d
A140022823,S,N00013873,14,Y, ,Arvest Bank,Arvest Bank & Trust,,Y0000,,home equity loan,"Rogers, AR",",", ,13,5yrs,3.7,3,d
A140022824,S,N00013873,14,Y, ,Arvest Bank,Arvest Bank & Trust,,Y0000,,Mortgage on undeveloped land,"Rogers, AR",",", ,13,2yrs,3,5,d
F140080946,H,N00026460,14,N,J,Bank of America,Bank of America,,Y0000,,Mortgage on Personal Residence,"Austin, TX",",", ,,,,G ,m
Z140277596,H,N00005883,14,Y,J,Wells Fargo Home Mortgage,Wells Fargo Home Mortgage,,Y0000,,Home Mortgage & Equity Loan Residence TX,The Woodlands Texas,",", ,Jun-12,,,  ,m
B070009337,H,N00002214,7,Y,J,United Bank of Virginia,United Bank of Virginia,,Y0000,,"Mortgage on apartment units of Remington, Inc., (1/2 interest)","Washington, DC",",", ,,,,H , 
B070009338,H,N00002214,7,Y,J,United Bank of Virginia,United Bank of Virginia,,Y0000,,Mortgage on,"Washington, DC",",", ,,,,F , 
B070009339,H,N00002214,7,Y,J,"Freedom Bank, Buckhannon, WV",Freedom Bank,,Y0000,,Mortgage,,",", ,,,,E , 
B070009340,H,N00002214,7,Y, ,"Ms. Carol Wilfong, Beverly, WV","Ms Carol Wilfong/Beverly, WV",,Y0000,,"Owner-financed purchase of Cooper Farm, (1/2 interest)","Tucker County, WV",",", ,,,,E , 
B070009341,H,N00002214,7,Y,J,"Huntington National Bank, Fairmont, WV",Huntington National Bank,Huntington Bancshares,F1100,Hvr08,Installment loan (this loan has been repaid in full),,",", ,,,,C ,d
B070009354,S,N00002221,7,Y,J,Wells Fargo,Wells Fargo,,F1100,PAC,"Mortgage on New Jersey Ave. SE Washington, DC residence","Charlotte, NC",",", ,2005,15 years,5.25%,5, 
B070009548,H,N00002269,7,Y,J,Farm Credit,Farm Credit,,A6000,Gen,Mortgage,"Broadway, NC",",", ,,,,E , 
B070009577,H,N00002315,7,Y, ,Newbridge Bank (Formely FNB Southeast),NewBridge Bank,,F1000,Name,Commercial Loan On Airplane,"Lexington, NC",",", ,,,,H , 
B070009990,H,N00003042,7,Y, ,"Regions Bank Mortgage, Huntsville Alabama",Regions Bank Mortgage,,Y0000,,Mortgage on #802,"Gulf Shores, AL",",", ,,,,G , 
B070010238,H,N00002460,7,Y, ,Bank of Travelers Rest,Bank of Travelers Rest,,F1100,Name,Home Equity Loan,,",", ,,,,C , 
B070010389,S,N00002593,7,Y, ,Wachovia Bank,Wachovia Corp,,F1100,PAC,Home Equity Loan,"Atlanta, GA",",", ,1993,on demand,8.50%,2, 
B070010412,H,N00002599,7,Y,S,Missisippi Land Bank,Missisippi Land Bank,,Y0000,,Mortgage on Turkey Neck timber land in MS,,",", ,,,,E , 
B070010413,H,N00002599,7,Y,S,Missisippi Land Bank,Missisippi Land Bank,,Y0000,,Mortgage on Turkey Buzzard timber land in MS,,",", ,,,,D , 
B070010432,H,N00002674,7,Y, ,Congressional Federal Credit Union,Congressional Federal Credit Union,,Y0000,,Revolving Charge Account,,",", ,,,,B , 
B070010433,H,N00002674,7,Y,S,Household Finance Co.,Household Finance Corp,,Y0000,,Mortgage,"Columbus, GA",",", ,,,,D , 
B070010452,H,N00002713,7,Y, ,Wright Patman Congressional FCU,Wright Patman Congressional FCU,,Y0000,,Loan - Personal,,",", ,,,,  , 
B070010453,H,N00002713,7,Y, ,Bank Of America,Bank of America,,F1100,PAC,Loan - Revolving,,",", ,,,,  , 
B070010475,H,N00002743,7,Y, ,Farm Credit Service,Farm Credit Service,,A6000,Gen,Mortgage on Millwood property,"Jefferson County, FL",",", ,,,,G , 
B070010516,H,N00002793,7,Y, ,Washington Mutual Savings,Washington Mutual/Savings,,Y0000,,Mortgage on Units 8B&9B,"Maitland, FL",",", ,,,,C , 
B070010586,H,N00002782,7,Y, ,"Washington Mutual, Northridge, CA",Washington Mutual,,F1200,PAC,Mortgage on Marina Towers Rental,"Alexandria, VA",",", ,,,,D , 
B070010587,H,N00002782,7,Y, ,"Bank of America Mortgage, Charlotte, NC",Bank of America Mortgage,,Y0000,,Mortgage on Old Town Gateway Rental Apartment,"Alexandria, VA",",", ,,,,E , 
B070010588,H,N00002782,7,Y, ,"Dovenmeehle Mortgage, Inc. Servicer for Regions Bank (Formerly AmSouthBank) Schaumburg, IL",Dovenmeehle Mortgage,,Y0000,,Mortgage on Matanza Cut Subdivision Rental Home,"St Augustine, FL",",", ,,,,F , 
B070010602,H,N00002872,7,Y,J,Bank of America,Bank of America,,F1100,PAC,Line of Credit,,",", ,,,,C , 
B070010607,H,N00002884,7,Y, ,Robert Catz,Robert Catz,,Y0000,,Legal Fees,,",", ,,,,G , 
B070010608,H,N00002884,7,Y, ,Terrance Anderson,Terrance Anderson,,Y0000,,Legal Fees,,",", ,,,,H , 
B070010609,H,N00002884,7,Y, ,Patricia Williams,Patricia Williams,,Y0000,,Legal Fees,,",", ,,,,G , 
B070010670,H,N00002884,7,Y, ,Karr and McClan,Karr & McClan,,Y0000,,Legal Fees,,",", ,,,,E , 
B070010671,H,N00002884,7,Y, ,Mark McDonald,Mark McDonald,,Y0000,,Legal Fees,,",", ,,,,C , 
B070010672,H,N00002884,7,Y, ,Lewis Meyers,Lewis Meyers,,Y0000,,Legal Fees,,",", ,,,,C , 
B070010676,H,N00002905,7,Y, ,Bank of America,Bank of America,,F1100,PAC,Revolving Charge Accounts,,",", ,,,,D , 
B070010677,H,N00002905,7,Y,D,Rhode Island Student Loan Association,Rhode Island Student Loan Assn,,Y0000,,College Student Loan,,",", ,,,,C , 
B070010678,H,N00002905,7,Y, ,Capital One,Capital One Bank,Capital One Financial,F1100,WebDA,Revolving Charge Account,,",", ,,,,B , 
B070010713,H,N00003504,7,Y, ,Homecomings Financial (Bank Of America),Homecomings Financial,,F0000,Name,Mortgage,,",", ,,,,F , 
A130062066,H,N00006701,13,Y, ,Altura Credit Union,Altura Credit Union,,F1300,PAC,Visa Platinum Credit Card,,",", ,,,,B ,d
A130062067,H,N00006701,13,Y, ,U.S. Department of Education,US Dept of Education,,Y0000,,Student Loan,,",", ,,,,C ,d
A130062080,H,N00006789,13,Y, ,Bank of America,Bank of America,,Y0000,,Mortgage on 4-Plex,"San Antonio, TX",",", ,,,,E ,
A130062081,H,N00006789,13,Y, ,LA Financial Credit Union,LA Financial Credit Union,,F1300,Name,Mortgage on Home,"Norwalk, CA",",", ,,,,E ,m
A130062093,H,N00006806,13,Y, ,Wells Fargo,Wells Fargo,,F1100,PAC,Mortgage on personal residence,,",", ,,,,G ,m
A130062103,H,N00006863,13,Y,J,Wells Fargo Home Mortgage,Wells Fargo Home Mortgage,,Y0000,,Mortgage on Personal Residence,,",", ,,,,F ,d
A130062104,H,N00006863,13,Y,J,U.S. Department of Education (Nelnet),US Dept of Education/Nelnet Inc,,Y0000,,Parent Plus Loans,,",", ,,,,D ,d
A130062105,H,N00006863,13,Y,D,U.S. Department of Education,US Dept of Education,,Y0000,,Student Loans,,",", ,,,,B ,d
A130062116,H,N00006882,13,Y,J,Wells Fargo,Wells Fargo,,F1100,PAC,Mortgage on personal residence,"Valencia, CA",",", ,,,,G ,m
A130062117,H,N00006882,13,Y,J,"B.B.&T,",BB&T Corp,,F1100,Hvr04,Mortgage on personal residence,"Alexandria, VA",",", ,,,,G ,m
A130062118,H,N00006882,13,Y,J,"Peter Dorsch, Whittier, CA","Peter Dorsch/Whittier, CA",,Y0000,,Loan,,",", ,,,,B ,
A130062165,H,N00006897,13,Y, ,Bank of America (paid off through re-financing),Bank of America,,Y0000,,First mortgage on home with rental property,"Washington, DC",",", ,,,,G ,m
A130062166,H,N00006897,13,Y, ,Borrowing from Federal Thrift Savings Program,Borrowing from Federal Thrift Savings Program,,Y0000,,Loan from TSP,,",", ,,,,C ,
A130062167,H,N00006897,13,Y, ,Sandy Spring Bank; than sold to Chase in February 2013,Sandy Spring Bank,,Y0000,,First mortgage on home with rental property,"Washington, DC",",", ,,,,G ,
A130062345,H,N00006954,13,Y,J,Friendly Hills Bank,Friendly Hills Bank,,Y0000,,Line of Credit secured by Personal Residence,,",", ,,,,G ,M
A130062392,H,N00007021,13,Y, ,JP Morgan Chase,JPMorgan Chase & Co,,F1100,Name,Mortgage on residential rental property,"Sacramento, CA",",", ,,,,F ,
A130062393,H,N00007021,13,Y, ,RPM Mortgage,RPM Mortgage,,Y0000,,Mortgage on personal residence,"San Diego, CA",",", ,,,,F ,
A130062394,H,N00007021,13,Y, ,Bank of America,Bank of America,,Y0000,,Mortgage on personal residence (Paid in full - April 2013 Refinance),"San Diego, CA",",", ,,,,F ,d
A130062409,H,N00007099,13,Y, ,"Citizens Business Bank Corona, CA","Citizens Business Bank Corona, CA",,Y0000,,Mortgage (33 1/3%),"Corona, CA",",", ,,,,E ,
A130062410,H,N00007099,13,Y, ,"Citizens Business Bank Corona, CA","Citizens Business Bank Corona, CA",,Y0000,,Mortgage (50%),"Corona, CA",",", ,,,,E ,
A130062411,H,N00007099,13,Y, ,"Citizens Business Bank Corona, CA","Citizens Business Bank Corona, CA",,Y0000,,Mortgage (33 1/3%),"Corona, CA",",", ,,,,D ,
A130062412,H,N00007099,13,Y, ,"CitiBank Irvine, CA",Citibank,,Y0000,,Mortgage (20%),"Corona, CA",",", ,,,,H ,
A130062413,H,N00007099,13,Y, ,"Corona Industrial Park Corona, CA",Corona Industrial Park,,Y0000,,Mortgage (11.1%),"Corona, CA",",", ,,,,D ,
A130062414,H,N00007099,13,Y, ,"Citizens Business Bank Corona, CA","Citizens Business Bank Corona, CA",,Y0000,,Mortgage,"Corona, CA",",", ,,,,E ,
A130062415,H,N00007099,13,Y, ,"Flagstar Bank Dallas, TX",Flagstar Bank,,Y0000,,Mortgage Personal Residence (not rented),"Corona, CA",",", ,,,,F ,m
A130062416,H,N00007099,13,Y, ,"US Bank Home Mortgage Owensboro, KY",US Bank Home Mortgage KY,,Y0000,,Mortgage Personal Residence (not rented),"Washington, DC",",", ,,,,F ,m
A130062436,H,N00007232,13,Y, ,Union Bank,Union Bank,Mitsubishi UFJ Financial Group,F1100,Hvr09,Mortgage on home and rental apartment in Santa Barbara,,",", ,,,,H ,d
A130062445,H,N00007248,13,Y,J,Chase Bank,Chase Bank,JPMorgan Chase & Co,F1100,webMS,Mortgage on primary residence,"Tulare, CA",",", ,,,,D ,m
A130062498,H,N00007312,13,Y, ,Wells Fargo Bank,Wells Fargo Bank,Wells Fargo,F1100,Name,Mortgage on Residence,"Carmel, CA",",", ,,,,F ,d
A130062499,H,N00007312,13,Y, ,Charles Schwab,Charles Schwab & Co,Charles Schwab Corp,F2110,PAC,Margin account loan,,",", ,,,,D ,d
A130062500,H,N00007312,13,Y, ,Wells Fargo Bank,Wells Fargo Bank,Wells Fargo,F1100,Name,Line of credit secured by residence,,",", ,,,,G ,d
A130062518,H,N00007335,13,Y, ,"Wells Fargo Bank Los Angeles, California",Wells Fargo Bank,Wells Fargo,F1100,Name,Mortgage on Residence (Personal - not rented),"Washington, DC",",", ,,,,F ,m
B090138980,E,N99999937,9,Y, ,Kaw Valley Bank,Kaw Valley Bank,,Y0000,,Promissory note,"Topeka, KS",",", ,2007,11-Feb,6,4,
B090138981,E,N99999937,9,Y, ,Kaw Valley Bank,Kaw Valley Bank,,Y0000,,Promissory note,"Topeka, KS",",", ,2008,9-May,6,1,
B090138982,E,N99999937,9,Y, ,American Express,American Express,,F1400,PAC,Credit cards,,",", ,2009,Revolving,12,2,
B090138983,E,N99999937,9,Y, ,Bank of America,Bank of America,,F1100,PAC,Credit cards,,",", ,2009,Revolving,10,1,
B090138989,E,N99999940,9,Y, ,American Express Credit Card,American Express,,F1400,PAC,Credit Card,,",", ,2009,revolving,15.2,3,
B090139152,H,N00000010,9,Y,S,Countrywide Mortgage,Countrywide Mortgage,Bank of America,F4600,Hvr08,Mortgage,"Indianapolis, IN",",", ,,,,F ,
B090139153,H,N00000010,9,Y, ,Citi Bank,Citibank,Citigroup Inc,F1100,Name,Mortgage on Vasari Condominium,"Bonita Springs, FL",",", ,,,,G ,
B090139346,H,N00002198,9,Y, ,Citi Cards,CitiCards,,Y0000,,Credit Charges,,",", ,,,,C ,
B090139347,H,N00002198,9,Y, ,"Chase Home Finance LLC, Columbus OH",Chase Home Finance,Chase Corp,F4600,WebDA,Mortgage,"Castle Hayne, NC",",", ,,,,F ,
B090139348,H,N00002198,9,Y, ,American Express,American Express,,F1400,PAC,Credit Charges,,",", ,,,,C ,
B090139349,H,N00002198,9,Y, ,Bank of America,Bank of America,,F1100,PAC,Credit Charges,,",", ,,,,B ,
B090139350,H,N00002198,9,Y, ,Chase #2130,Chase Bank,JPMorgan Chase & Co,F1100,Name,Credit Charges,,",", ,,,,B ,
B090139351,H,N00002198,9,Y, ,Chase #2140,Chase Bank,JPMorgan Chase & Co,F1100,Name,Credit Charges,,",", ,,,,B ,
B090139352,H,N00002198,9,Y, ,Discover,Discover Card,,F1400,WebDA,Credit Charges,,",", ,,,,B ,
B090139353,H,N00002198,9,Y, ,Sears Mastercard,Sears Mastercard,,Y0000,,Credit Charges,,",", ,,,,B ,
B090139354,H,N00002198,9,Y, ,Congressional Federal Credit Union,Congressional Federal Credit Union,,Y0000,,Credit Charges,,",", ,,,,B ,
B090139381,H,N00002214,9,Y,J,"NewBridge Bank, Greensboro, NC",NewBridge Bank,,F1000,Name,Mortgage,"Bald Head Island, NC",",", ,,,,G ,
B090139382,H,N00002214,9,Y,J,United Bank of Virginia,United Bank of Virginia,,F1000,Name,"Mortgage on apartment units of Remington Inc., (1/2 interest)","Washington, DC",",", ,,,,H ,
B090139383,H,N00002214,9,Y,J,United Bank of Virginia,United Bank of Virginia,,F1000,Name,Mortgage,"Washington, DC",",", ,,,,F ,
B090139384,H,N00002214,9,Y, ,"Ms. Carol Wilfong, Beverly, WV","Ms Carol Wilfong/Beverly, WV",,Y0000,,"Owner-financed purchase of Cooper Farm, (1/2 interest)","Tucker County, WV",",", ,,,,E ,
B090139385,H,N00002214,9,Y, ,"D & M Investments, Inc., Morgantown, WV (Family owned business, see schedules III and VIII)",D&M Investments,,T9100,Rept,Personal loan,,",", ,,,,E ,
B090139386,H,N00002214,9,Y,J,"NewBridge Bank, Greensboro, NC (See footnote on last page)",NewBridge Bank account,,Y0000,,Mortgage on (1/2 interest),"Bald Head Island, NC",",", ,,,,E ,
B090139497,H,N00002492,9,Y, ,Bank of America,Bank of America,,F1100,PAC,"Promissory Note, Line of Credit",,",", ,,,,D ,
B090139498,H,N00002492,9,Y, ,"Bank of York, South Carolina",Bank of York,,F1100,Name,Note secured by Mortgage,"York, SC",",", ,,,,E ,
